companyCode,emplStatus,workLocation,costCenter,supvEmplId,lastHireDate,originalHireDate,seniorityDate,flsaType,fullPartTime,emplType,jobLevel,jobCode
Company1,Active,"St. Louis, MO",7403,003660   ,"Dec 30, 2015 12:00:00 AM","Dec 30, 2015 12:00:00 AM","Dec 30, 2015 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"St. Louis, MO",7403,003660   ,"Jul 25, 2016 12:00:00 AM","Jul 25, 2016 12:00:00 AM","Jul 25, 2016 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"St. Louis, MO",7403,003660   ,"Jan 3, 2018 12:00:00 AM","Feb 23, 2016 12:00:00 AM","Jan 3, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"St. Louis, MO",7403,003660   ,"Jan 3, 2018 12:00:00 AM","Sep 26, 2016 12:00:00 AM","Jan 3, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"St. Louis, MO",7403,003660   ,"Oct 17, 2017 12:00:00 AM","Oct 17, 2017 12:00:00 AM","Oct 17, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"St. Louis, MO",7403,003660   ,"Nov 28, 2017 12:00:00 AM","Nov 28, 2017 12:00:00 AM","Nov 28, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"St. Louis, MO",7403,003660   ,"Aug 31, 2017 12:00:00 AM","Aug 31, 2017 12:00:00 AM","Aug 31, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"St. Louis, MO",7403,003660   ,"Jan 3, 2018 12:00:00 AM","Jul 13, 2016 12:00:00 AM","Jan 3, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"St. Louis, MO",7403,003660   ,"Jan 3, 2018 12:00:00 AM","Jun 29, 2016 12:00:00 AM","Jan 3, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"St. Louis, MO",7403,003660   ,"Jan 3, 2018 12:00:00 AM","Nov 23, 2015 12:00:00 AM","Jan 3, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"St. Louis, MO",7403,003660   ,"Jan 3, 2018 12:00:00 AM","Jun 29, 2016 12:00:00 AM","Jan 3, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"St. Louis, MO",7403,003660   ,"Jan 3, 2018 12:00:00 AM","Jan 26, 2016 12:00:00 AM","Jan 3, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"St. Louis, MO",7403,003660   ,"Jan 3, 2018 12:00:00 AM","Apr 27, 2017 12:00:00 AM","Jan 3, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"St. Louis, MO",7403,003660   ,"Nov 9, 2017 12:00:00 AM","Nov 9, 2017 12:00:00 AM","Nov 9, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"St. Louis, MO",7403,003660   ,"Jun 13, 2018 12:00:00 AM","Jun 13, 2018 12:00:00 AM","Jun 13, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"St. Louis, MO",7403,003660   ,"Jan 3, 2018 12:00:00 AM","Jun 7, 2016 12:00:00 AM","Jan 3, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"St. Louis, MO",7403,003660   ,"Jul 24, 2017 12:00:00 AM","Jul 24, 2017 12:00:00 AM","Jul 24, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"St. Louis, MO",7403,003660   ,"Aug 23, 2016 12:00:00 AM","Aug 23, 2016 12:00:00 AM","Aug 23, 2016 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"St. Louis, MO",7403,003660   ,"Jan 3, 2018 12:00:00 AM","May 18, 2017 12:00:00 AM","Jan 3, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Lees Summit, MO",0329,015577   ,"Feb 26, 2019 12:00:00 AM","Feb 26, 2019 12:00:00 AM","Feb 26, 2019 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Lees Summit, MO",0329,015577   ,"Feb 26, 2019 12:00:00 AM","Feb 26, 2019 12:00:00 AM","Feb 26, 2019 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Newark, NJ (CRES)",0367,001083   ,"Jul 26, 2017 12:00:00 AM","Jul 26, 2017 12:00:00 AM","Jul 26, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Newark, NJ (CRES)",0367,001083   ,"Dec 4, 2018 12:00:00 AM","Dec 4, 2018 12:00:00 AM","Dec 4, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Newark, NJ (CRES)",0367,001083   ,"Dec 22, 2014 12:00:00 AM","Dec 22, 2014 12:00:00 AM","Dec 4, 2014 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Newark, NJ (CRES)",0367,001083   ,"May 18, 2018 12:00:00 AM","May 18, 2018 12:00:00 AM","May 18, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Newark, NJ (CRES)",0367,001083   ,"Feb 27, 2017 12:00:00 AM","Feb 27, 2017 12:00:00 AM","Feb 27, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Newark, NJ (CRES)",0367,001083   ,"Dec 8, 2014 12:00:00 AM","Dec 8, 2014 12:00:00 AM","Dec 8, 2014 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Newark, NJ (CRES)",0367,001083   ,"Oct 5, 2017 12:00:00 AM","Jan 19, 2016 12:00:00 AM","Oct 5, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Newark, NJ (CRES)",0367,001083   ,"Aug 31, 2015 12:00:00 AM","Aug 31, 2015 12:00:00 AM","Aug 31, 2015 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Newark, NJ (CRES)",0367,001083   ,"Sep 22, 2016 12:00:00 AM","Sep 22, 2016 12:00:00 AM","Sep 22, 2016 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Newark, NJ (CRES)",0367,001083   ,"Jul 23, 2015 12:00:00 AM","Jul 23, 2015 12:00:00 AM","Jul 23, 2015 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Newark, NJ (CRES)",0367,001083   ,"Apr 1, 2015 12:00:00 AM","Apr 1, 2015 12:00:00 AM","Apr 1, 2015 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Newark, NJ (CRES)",0367,001083   ,"Mar 19, 2019 12:00:00 AM","Mar 19, 2019 12:00:00 AM","Mar 19, 2019 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Newark, NJ (CRES)",0367,001083   ,"Aug 29, 2016 12:00:00 AM","Aug 29, 2016 12:00:00 AM","Aug 29, 2016 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Northfield, NJ",0342,001083   ,"Mar 28, 2018 12:00:00 AM","Mar 28, 2018 12:00:00 AM","Mar 28, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Northfield, NJ",0342,001083   ,"Aug 7, 2017 12:00:00 AM","Aug 7, 2017 12:00:00 AM","Aug 7, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Northfield, NJ",0342,001083   ,"Mar 26, 2019 12:00:00 AM","Mar 26, 2019 12:00:00 AM","Mar 26, 2019 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Northfield, NJ",0342,001083   ,"Mar 1, 2018 12:00:00 AM","Mar 1, 2018 12:00:00 AM","Mar 1, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Northfield, NJ",0342,001083   ,"Apr 25, 2017 12:00:00 AM","Apr 25, 2017 12:00:00 AM","Apr 25, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600475
Company1,Active,"Northfield, NJ",0342,001083   ,"May 15, 2017 12:00:00 AM","May 15, 2017 12:00:00 AM","May 15, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Dec 26, 2018 12:00:00 AM","Dec 26, 2018 12:00:00 AM","Dec 26, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Jan 17, 2019 12:00:00 AM","Jan 17, 2019 12:00:00 AM","Jan 17, 2019 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Jul 22, 2014 12:00:00 AM","Jul 22, 2014 12:00:00 AM","Jul 22, 2014 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Mar 18, 2011 12:00:00 AM","Mar 18, 2011 12:00:00 AM","Mar 18, 2011 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Sep 14, 2018 12:00:00 AM","Sep 14, 2018 12:00:00 AM","Sep 14, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Jan 24, 2019 12:00:00 AM","Jan 24, 2019 12:00:00 AM","Jan 24, 2019 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Dec 18, 2017 12:00:00 AM","Dec 18, 2017 12:00:00 AM","Dec 18, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Mar 24, 2011 12:00:00 AM","Mar 24, 2011 12:00:00 AM","Mar 24, 2011 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Aug 31, 2017 12:00:00 AM","Dec 12, 2014 12:00:00 AM","Aug 31, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Mar 18, 2011 12:00:00 AM","Mar 18, 2011 12:00:00 AM","Mar 18, 2011 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Jun 16, 2016 12:00:00 AM","Jun 16, 2016 12:00:00 AM","Jun 16, 2016 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Nov 12, 2015 12:00:00 AM","Nov 12, 2015 12:00:00 AM","Nov 12, 2015 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"May 3, 2018 12:00:00 AM","May 3, 2018 12:00:00 AM","May 3, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Nov 28, 2016 12:00:00 AM","Nov 28, 2016 12:00:00 AM","Nov 28, 2016 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Nov 7, 2018 12:00:00 AM","Nov 7, 2018 12:00:00 AM","Nov 7, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Mar 14, 2014 12:00:00 AM","Mar 14, 2014 12:00:00 AM","Mar 14, 2014 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Oct 13, 2014 12:00:00 AM","Oct 13, 2014 12:00:00 AM","Oct 13, 2014 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Sep 30, 2014 12:00:00 AM","Sep 30, 2014 12:00:00 AM","Sep 30, 2014 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Feb 29, 2016 12:00:00 AM","Feb 29, 2016 12:00:00 AM","Feb 29, 2016 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Mar 22, 2011 12:00:00 AM","Mar 22, 2011 12:00:00 AM","Mar 22, 2011 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"May 22, 2018 12:00:00 AM","May 22, 2018 12:00:00 AM","May 22, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Oct 31, 2016 12:00:00 AM","Oct 31, 2016 12:00:00 AM","Oct 31, 2016 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Dec 12, 2018 12:00:00 AM","Dec 12, 2018 12:00:00 AM","Dec 12, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Oct 13, 2014 12:00:00 AM","Oct 13, 2014 12:00:00 AM","Oct 13, 2014 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Feb 28, 2018 12:00:00 AM","Feb 28, 2018 12:00:00 AM","Feb 28, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Jun 7, 2017 12:00:00 AM","Jun 7, 2017 12:00:00 AM","Jun 7, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Mar 18, 2019 12:00:00 AM","Mar 18, 2019 12:00:00 AM","Mar 18, 2019 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Nov 9, 2018 12:00:00 AM","Nov 9, 2018 12:00:00 AM","Nov 9, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Aug 3, 2017 12:00:00 AM","Aug 3, 2017 12:00:00 AM","Aug 3, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Sep 18, 2018 12:00:00 AM","Sep 18, 2018 12:00:00 AM","Sep 18, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Oct 27, 2017 12:00:00 AM","Oct 27, 2017 12:00:00 AM","Oct 27, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Oct 27, 2016 12:00:00 AM","Oct 27, 2016 12:00:00 AM","Oct 27, 2016 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Mar 19, 2019 12:00:00 AM","Mar 19, 2019 12:00:00 AM","Mar 19, 2019 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Mar 2, 2015 12:00:00 AM","Mar 2, 2015 12:00:00 AM","Mar 2, 2015 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Jan 17, 2019 12:00:00 AM","Jan 17, 2019 12:00:00 AM","Jan 17, 2019 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Feb 26, 2019 12:00:00 AM","Feb 26, 2019 12:00:00 AM","Feb 26, 2019 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Oct 18, 2018 12:00:00 AM","Oct 18, 2018 12:00:00 AM","Oct 18, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Sep 29, 2016 12:00:00 AM","Sep 29, 2016 12:00:00 AM","Sep 29, 2016 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Feb 8, 2019 12:00:00 AM","Feb 8, 2019 12:00:00 AM","Feb 8, 2019 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Jan 19, 2016 12:00:00 AM","Jan 19, 2016 12:00:00 AM","Jan 19, 2016 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Feb 27, 2015 12:00:00 AM","Feb 27, 2015 12:00:00 AM","Feb 27, 2015 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Jan 26, 2015 12:00:00 AM","Jan 26, 2015 12:00:00 AM","Jan 26, 2014 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Mar 16, 2015 12:00:00 AM","Mar 16, 2015 12:00:00 AM","Mar 16, 2015 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Feb 19, 2019 12:00:00 AM","Mar 24, 2011 12:00:00 AM","Feb 19, 2019 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Nov 25, 2018 12:00:00 AM","Nov 25, 2018 12:00:00 AM","Nov 25, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Mar 10, 2014 12:00:00 AM","Mar 10, 2014 12:00:00 AM","Mar 10, 2014 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Jan 24, 2019 12:00:00 AM","Jan 24, 2019 12:00:00 AM","Jan 24, 2019 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Jul 15, 2014 12:00:00 AM","Jul 15, 2014 12:00:00 AM","Jul 15, 2014 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Sep 14, 2018 12:00:00 AM","Sep 28, 2012 12:00:00 AM","Sep 14, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Feb 26, 2014 12:00:00 AM","Feb 26, 2014 12:00:00 AM","Feb 26, 2014 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Oct 26, 2015 12:00:00 AM","Oct 26, 2015 12:00:00 AM","Oct 26, 2015 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Jan 30, 2017 12:00:00 AM","Jan 30, 2017 12:00:00 AM","Jan 30, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Apr 26, 2013 12:00:00 AM","Apr 26, 2013 12:00:00 AM","Apr 26, 2013 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"May 18, 2017 12:00:00 AM","May 18, 2017 12:00:00 AM","May 18, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Nov 7, 2018 12:00:00 AM","Nov 7, 2018 12:00:00 AM","Nov 7, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Aug 31, 2016 12:00:00 AM","Aug 31, 2016 12:00:00 AM","Aug 31, 2016 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Feb 6, 2015 12:00:00 AM","Feb 6, 2015 12:00:00 AM","Feb 6, 2015 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Feb 15, 2019 12:00:00 AM","Feb 15, 2019 12:00:00 AM","Feb 15, 2019 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Apr 9, 2015 12:00:00 AM","Apr 9, 2015 12:00:00 AM","Apr 9, 2015 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Sep 19, 2017 12:00:00 AM","Sep 19, 2017 12:00:00 AM","Sep 19, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Nov 29, 2017 12:00:00 AM","Nov 29, 2017 12:00:00 AM","Nov 29, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Oct 22, 2013 12:00:00 AM","Oct 22, 2013 12:00:00 AM","Oct 22, 2013 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Mar 28, 2019 12:00:00 AM","Mar 28, 2019 12:00:00 AM","Mar 28, 2019 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Mar 18, 2011 12:00:00 AM","Mar 18, 2011 12:00:00 AM","Mar 18, 2011 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Sep 27, 2011 12:00:00 AM","Sep 27, 2011 12:00:00 AM","Sep 27, 2011 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Oct 27, 2017 12:00:00 AM","Oct 27, 2017 12:00:00 AM","Oct 27, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Oct 27, 2017 12:00:00 AM","Oct 27, 2017 12:00:00 AM","Oct 27, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600475
Company1,Active,"East Meadow, NY",0338,003269   ,"Nov 28, 2017 12:00:00 AM","Nov 28, 2017 12:00:00 AM","Nov 28, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Oct 29, 2018 12:00:00 AM","Oct 29, 2018 12:00:00 AM","Oct 29, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"East Meadow, NY",0338,003269   ,"Nov 13, 2013 12:00:00 AM","Nov 13, 2013 12:00:00 AM","Nov 13, 2013 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Farmingville, NY (CRES)",0366,008040   ,"Nov 25, 2013 12:00:00 AM","Nov 25, 2013 12:00:00 AM","Nov 25, 2013 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Farmingville, NY (CRES)",0366,002882   ,"Dec 2, 2013 12:00:00 AM","Dec 2, 2013 12:00:00 AM","Dec 2, 2013 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,4,400154
Company1,Active,"Farmingville, NY (CRES)",0366,008040   ,"Nov 25, 2013 12:00:00 AM","Nov 25, 2013 12:00:00 AM","Nov 25, 2013 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Port Jefferson STA, NY",0337,008040   ,"Nov 6, 2018 12:00:00 AM","Nov 6, 2018 12:00:00 AM","Nov 6, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Port Jefferson STA, NY",0337,008040   ,"Jun 22, 2017 12:00:00 AM","Jun 22, 2017 12:00:00 AM","Jun 22, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Port Jefferson STA, NY",0337,008040   ,"Jun 14, 2018 12:00:00 AM","Jun 14, 2018 12:00:00 AM","Jun 14, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Port Jefferson STA, NY",0337,008040   ,"Nov 17, 2016 12:00:00 AM","Nov 17, 2016 12:00:00 AM","Nov 17, 2016 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Port Jefferson STA, NY",0337,008040   ,"Dec 11, 2018 12:00:00 AM","Dec 11, 2018 12:00:00 AM","Dec 11, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Port Jefferson STA, NY",0337,008040   ,"Mar 3, 2016 12:00:00 AM","Mar 3, 2016 12:00:00 AM","Mar 3, 2016 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Port Jefferson STA, NY",0337,008040   ,"Mar 9, 2017 12:00:00 AM","Mar 9, 2017 12:00:00 AM","Mar 9, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Port Jefferson STA, NY",0337,008040   ,"Jun 22, 2015 12:00:00 AM","Jun 22, 2015 12:00:00 AM","Jun 22, 2015 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Port Jefferson STA, NY",0337,008040   ,"Jun 5, 2018 12:00:00 AM","Jun 5, 2018 12:00:00 AM","Jun 5, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Port Jefferson STA, NY",0337,008040   ,"Nov 7, 2013 12:00:00 AM","Nov 7, 2013 12:00:00 AM","Nov 7, 2013 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Port Jefferson STA, NY",0337,008040   ,"Oct 30, 2015 12:00:00 AM","Oct 30, 2015 12:00:00 AM","Oct 30, 2015 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Port Jefferson STA, NY",0337,008040   ,"Feb 6, 2018 12:00:00 AM","Feb 6, 2018 12:00:00 AM","Feb 6, 2018 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Port Jefferson STA, NY",0337,008040   ,"Dec 23, 2015 12:00:00 AM","Dec 23, 2015 12:00:00 AM","Dec 23, 2015 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Port Jefferson STA, NY",0337,008040   ,"Sep 30, 2015 12:00:00 AM","Sep 30, 2015 12:00:00 AM","Sep 30, 2015 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
Company1,Active,"Port Jefferson STA, NY",0337,008040   ,"Oct 4, 2017 12:00:00 AM","Oct 4, 2017 12:00:00 AM","Oct 4, 2017 12:00:00 AM",Exempt,Full Time,Contractor/Consultant,6,600474
